,smoothness_flatfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost
284,100.0,ladmap,False,2,True,4,,,
285,100.0,ladmap,False,2,False,0,3.7491026094855417,0.0,3.7491026094855417
286,100.0,ladmap,False,2,False,1,3.7490117797118407,0.0,3.7490117797118407
287,100.0,ladmap,False,2,False,2,3.74874743313899,0.0,3.74874743313899
288,100.0,ladmap,False,2,False,3,3.7490617246385978,0.0,3.7490617246385978
289,100.0,ladmap,False,2,False,4,3.7489712910128197,0.0,3.7489712910128197
290,100.0,approximate,False,2,True,0,,,
291,100.0,approximate,False,2,True,1,,,
292,100.0,approximate,False,2,True,2,,,
293,100.0,approximate,False,2,True,3,,,
294,100.0,approximate,False,2,True,4,,,
295,100.0,approximate,False,2,False,0,3.8476615549596938,0.0,3.8476615549596938
296,100.0,approximate,False,2,False,1,3.8467977385183936,0.0,3.8467977385183936
297,100.0,approximate,False,2,False,2,3.8470285391309,0.0,3.8470285391309
298,100.0,approximate,False,2,False,3,3.847142679642269,0.0,3.847142679642269
299,100.0,approximate,False,2,False,4,3.847063398008019,0.0,3.847063398008019
