,smoothness_flatfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost,entropy2,autotune_cost2
43,0.005179474679231213,ladmap,False,0,True,3,2.434948383067878,0.30157337274462714,11.482149565406692,4.003636277097513,13.050837459436327
44,0.005179474679231213,ladmap,False,0,True,4,2.4987146657712196,0.302712605456001,11.580092829451248,4.002987895649279,13.084366059329309
45,0.005179474679231213,ladmap,False,0,False,0,5.318775208166368,0.37243672639940884,16.491877000148634,5.318775208166368,16.491877000148634
46,0.005179474679231213,ladmap,False,0,False,1,5.318115408536196,0.3745150563458341,16.553567098911216,5.318115408536196,16.553567098911216
47,0.005179474679231213,ladmap,False,0,False,2,5.318343337370781,0.3741609705031098,16.543172452464077,5.318343337370781,16.543172452464077
48,0.005179474679231213,ladmap,False,0,False,3,5.318777222867074,0.37457663649239487,16.55607631763892,5.318777222867074,16.55607631763892
49,0.005179474679231213,ladmap,False,0,False,4,5.318243798622587,0.3744842662725537,16.552771786799198,5.318243798622587,16.552771786799198
50,0.005179474679231213,approximate,False,0,True,0,3.3707198752300735,0.35665681384321696,14.070424290526582,4.03127585881375,14.730980274110259
51,0.005179474679231213,approximate,False,0,True,1,3.3298211517986855,0.35794999692099266,14.068321059428467,4.0316643431188375,14.770164250748618
52,0.005179474679231213,approximate,False,0,True,2,3.317530576264712,0.357565121004988,14.044484206414351,4.031156033808771,14.758109663958411
53,0.005179474679231213,approximate,False,0,True,3,3.306976694253122,0.3565644436233758,14.003910002954395,4.032428709303433,14.729362018004707
54,0.005179474679231213,approximate,False,0,True,4,3.3323152221303194,0.3565644436233758,14.029248530831593,4.032363910539384,14.729297219240657
55,0.005179474679231213,approximate,False,0,False,0,5.187085753241154,0.4017026910524047,17.238166484813295,5.187085753241154,17.238166484813295
56,0.005179474679231213,approximate,False,0,False,1,5.187679012562588,0.401810456308886,17.24199270182917,5.187679012562588,17.24199270182917
57,0.005179474679231213,approximate,False,0,False,2,5.188228458572029,0.40091754418375514,17.21575478408468,5.188228458572029,17.21575478408468
58,0.005179474679231213,approximate,False,0,False,3,5.188392861765031,0.4012100498799187,17.224694358162594,5.188392861765031,17.224694358162594
